Geneid,SRR085474,SRR085473,SRR085726,SRR085471,SRR087416,SRR085725
TOM1,501,218,401,483,340,380
TOM1L1,71,15,56,42,38,45
TOM1L2,2082,613,1657,1959,1239,1822
TOMM20,1211,251,801,1232,745,1098
TOMM20L,2,1,0,4,1,1
TOMM20L-DT,1,0,0,0,1,0
TOMM22,301,99,255,260,249,208
TOMM22-DT,4,2,4,12,10,4
TOMM34,430,84,430,425,408,314
TOMM40,210,86,197,172,157,153
TOMM40L,353,80,200,327,180,229
TOMM5,192,49,212,204,203,167
TOMM6,246,131,278,265,255,202
TOMM7,216,174,237,227,239,223
TOMM70,767,97,338,701,384,655
TOMT,0,0,0,0,0,0
TONSL,32,7,34,36,27,41
TONSL-AS1,2,1,1,5,3,1
TONSL_1,0,0,0,0,0,0
TOP1,287,57,243,242,206,305
TOP1MT,137,122,121,117,161,98
TOP1P1,0,0,0,0,1,0
TOP1P2,0,0,0,0,0,0
TOP2A,2,0,1,2,2,1
TOP2B,956,254,567,796,533,1142
TOP3A,0,0,0,0,0,0
TOP3A_1,0,0,0,0,0,0
TOP3B,121,39,137,128,109,139
TOP6BL,98,40,60,96,57,81
TOPAZ1,0,0,0,0,0,0
TOPBP1,163,39,140,197,109,220
TOPORS,133,37,114,135,150,156
TOR1A,330,48,192,337,185,218
TOR1AIP1,338,82,161,339,152,306
TOR1AIP2,490,121,315,498,342,419
TOR1B,161,49,131,141,166,192
TOR2A,101,75,109,92,90,96
TOR3A,145,36,89,134,86,106
TOR4A,24,38,32,17,24,16
TOX,247,38,127,244,127,196
TOX-DT,49,9,35,49,39,37
TOX2,215,46,177,177,151,140
TOX3,66,6,41,80,25,47
TOX4,571,77,323,471,284,460
TP53,67,43,63,64,53,83
TP53AIP1,16,4,11,8,8,10
TP53BP1,737,111,460,648,385,715
TP53BP2,567,209,341,611,241,431
TP53I11,554,121,301,712,230,651
TP53I13,114,151,173,137,118,80
TP53I3,32,12,46,38,37,22
TP53INP1,68,63,73,76,68,85
TP53INP2,2134,1670,1888,2003,1405,1831
TP53RK,109,19,69,91,66,78
TP53RK-DT,8,2,7,10,8,7
TP53TG1,43,28,40,47,28,34
TP53TG3,0,0,0,0,0,0
TP53TG3B,0,0,0,0,0,0
TP53TG3C,0,0,0,0,0,0
TP53TG3D,0,0,1,0,1,1
TP53TG3E,0,0,0,0,0,0
TP53TG3F,0,0,0,0,0,0
TP53TG3HP,0,0,0,0,0,0
TP53TG5,18,13,14,24,12,24
TP63,2,0,1,4,0,4
TP73,9,11,7,14,7,94
TP73-AS2,2,0,0,0,0,0
TP73-AS3,0,1,0,0,0,2
TPBG,0,0,0,0,0,0
TPBGL,94,10,21,96,24,39
TPBGL-AS1,32,12,7,24,12,9
TPBG_1,0,0,0,0,0,0
TPCN1,644,296,535,660,404,1051
TPCN2,127,46,78,119,75,152
TPD52,505,144,501,651,639,632
TPD52-MRPS28,0,0,0,0,0,0
TPD52L1,218,237,393,237,311,201
TPD52L2,625,334,793,581,598,606
TPD52L3,0,0,0,0,0,0
TPGS1,33,46,79,56,46,30
TPGS2,711,104,498,714,509,500
TPH1,1,3,1,5,3,12
TPH2,8,0,0,5,0,6
TPI1,542,216,472,560,468,491
TPI1P2,14,4,12,17,5,12
TPI1P3,1,0,0,0,0,1
TPK1,2,3,1,7,2,4
TPK1_1,0,0,0,0,0,0
TPM1,669,168,479,686,481,673
TPM1-AS,10,2,3,5,2,5
TPM2,151,481,198,259,197,281
TPM3,571,224,508,590,490,477
TPM3P9,27,14,36,34,27,35
TPM4,328,123,296,334,276,515
TPMT,210,61,141,225,179,200
TPO,4,1,3,0,1,0
TPO_1,0,0,0,0,0,0
TPP1,1233,299,1038,1185,920,1067
TPP2,258,35,183,224,184,286
TPPP,2768,1053,2767,2658,2263,2387
TPPP2,2,0,0,2,2,2
TPPP3,645,200,556,598,328,424
TPR,432,182,381,357,318,598
TPRA1,182,170,304,215,233,213
TPRG1,1,4,5,1,3,3
TPRG1-AS1,0,0,0,0,1,0
TPRG1-AS2,0,0,0,0,0,0
TPRG1L,1079,252,825,1064,806,881
TPRKB,0,0,0,0,0,0
TPRKB_1,0,0,0,0,0,0
TPRN,426,441,746,418,516,508
TPRX1,0,0,0,0,0,0
TPRX2,0,0,0,0,0,0
TPRXL,0,2,2,1,2,0
TPSAB1,2,0,1,1,1,0
TPSB2,0,2,2,2,4,1
TPSD1,10,3,5,4,7,1
TPSG1,0,0,0,0,0,1
TPST1,171,28,170,150,140,214
TPST2,287,102,308,293,263,184
TPT1,656,482,838,704,818,706
TPT1-AS1,51,29,50,34,50,46
TPTE,0,0,0,0,0,0
TPTE2,5,0,1,1,3,2
TPTE2-AS1,0,0,0,0,0,0
TPTE2P1,82,34,69,59,114,91
TPTE2P2,0,0,0,0,0,0
TPTE2P3,0,1,0,1,3,2
TPTE2P5,22,12,30,54,48,39
TPTE2P6,1,5,6,2,9,1
TPTEP1,6,3,8,5,6,8
TPTEP2,0,0,0,0,0,1
TPTEP2-CSNK1E,0,0,1,9,0,2
TPX2,32,11,23,32,26,28
TRA-AGC1-1,0,0,0,0,0,0
TRA-AGC1-1_1,0,0,0,0,0,0
TRA-AGC1-1_2,0,0,0,0,0,0
TRA-AGC1-1_3,0,0,0,0,0,0
TRA-AGC1-1_4,0,0,0,0,0,0
TRA-AGC1-1_5,0,0,0,0,0,0
TRA-AGC1-1_6,0,0,0,0,0,0
TRA-AGC1-1_7,0,0,0,0,0,0
TRA-AGC10-1,0,0,0,0,0,0
TRA-AGC10-1_1,0,0,0,0,0,0
TRA-AGC11-1,0,0,0,0,0,0
TRA-AGC11-1_1,0,0,0,0,0,0
TRA-AGC12-1,0,0,0,0,0,0
TRA-AGC12-1_1,0,0,0,0,0,0
TRA-AGC12-3,0,0,0,0,0,0
TRA-AGC13-2,0,0,0,0,0,0
TRA-AGC14-1,0,0,0,0,0,0
TRA-AGC14-1_1,0,0,0,0,0,0
TRA-AGC14-2,0,0,0,0,0,0
TRA-AGC14-2_1,0,0,0,0,0,0
TRA-AGC15-1,0,0,0,0,0,0
TRA-AGC2-1,0,0,0,0,0,0
TRA-AGC2-1_1,0,0,0,0,0,0
TRA-AGC2-1_2,0,0,0,0,0,0
TRA-AGC2-1_3,0,0,0,0,0,0
TRA-AGC2-1_4,0,0,0,0,0,0
TRA-AGC2-1_5,0,0,0,0,0,0
TRA-AGC2-1_6,0,0,0,0,0,0
TRA-AGC2-1_7,0,0,0,0,0,0
TRA-AGC2-2,0,0,0,0,0,0
TRA-AGC2-2_1,0,0,0,0,0,0
TRA-AGC2-2_2,0,0,0,0,0,0
TRA-AGC2-2_3,0,0,0,0,0,0
TRA-AGC2-2_4,0,0,0,0,0,0
TRA-AGC2-2_5,0,0,0,0,0,0
TRA-AGC2-2_6,0,0,0,0,0,0
TRA-AGC2-2_7,0,0,0,0,0,0
TRA-AGC24-1,0,0,0,0,0,0
TRA-AGC3-1,0,0,0,0,0,0
TRA-AGC3-1_1,0,0,0,0,0,0
TRA-AGC4-1,0,0,0,0,0,0
TRA-AGC4-1_1,0,0,0,0,0,0
TRA-AGC5-1,0,0,0,0,0,0
TRA-AGC5-1_1,0,0,0,0,0,0
TRA-AGC5-1_2,0,0,0,0,0,0
TRA-AGC6-1,0,0,0,0,0,0
TRA-AGC6-1_1,0,0,0,0,0,0
TRA-AGC6-1_2,0,0,0,0,0,0
TRA-AGC6-1_3,0,0,0,0,0,0
TRA-AGC6-1_4,0,0,0,0,0,0
TRA-AGC6-1_5,0,0,0,0,0,0
TRA-AGC6-1_6,0,0,0,0,0,0
TRA-AGC6-1_7,0,0,0,0,0,0
TRA-AGC7-1,0,0,0,0,0,0
TRA-AGC7-1_1,0,0,0,0,0,0
TRA-AGC7-1_2,0,0,0,0,0,0
TRA-AGC8-1,0,0,0,0,0,0
TRA-AGC8-2,0,0,1,0,0,0
TRA-AGC9-1,0,0,0,0,0,0
TRA-CGC1-1,0,0,0,0,0,0
TRA-CGC1-1_1,0,0,0,0,0,0
TRA-CGC2-1,0,0,0,0,0,0
TRA-CGC2-1_1,0,0,0,0,0,0
TRA-CGC3-1,0,0,0,0,0,0
TRA-CGC4-1,0,0,0,0,0,0
TRA-CGC4-1_1,0,0,0,0,0,0
TRA-CGC4-1_2,0,0,0,0,0,0
TRA-CGC5-1,0,0,0,0,0,0
TRA-TGC1-1,0,0,0,0,0,0
TRA-TGC1-1_1,0,0,0,0,0,0
TRA-TGC1-1_2,0,0,0,0,0,0
TRA-TGC1-1_3,0,0,0,0,0,0
TRA-TGC1-1_4,0,0,0,0,0,0
TRA-TGC1-1_5,0,0,0,0,0,0
TRA-TGC1-1_6,0,0,0,0,0,0
TRA-TGC1-1_7,0,0,0,0,0,0
TRA-TGC2-1,0,0,0,0,0,0
TRA-TGC2-1_1,0,0,0,0,0,0
TRA-TGC3-1,1,0,0,0,0,0
TRA-TGC3-2,0,0,0,0,0,0
TRA-TGC4-1,0,1,1,0,1,3
TRA-TGC5-1,0,0,0,0,0,0
TRA-TGC5-1_1,0,0,0,0,0,0
TRA-TGC5-1_2,0,0,0,0,0,0
TRA-TGC5-1_3,0,0,0,0,0,0
TRA-TGC5-1_4,0,0,0,0,0,0
TRA-TGC5-1_5,0,0,0,0,0,0
TRA-TGC5-1_6,0,0,0,0,0,0
TRA-TGC5-1_7,0,0,0,0,0,0
TRA-TGC6-1,0,0,0,0,0,0
TRA-TGC6-1_1,0,0,0,0,0,0
TRA-TGC6-1_2,0,0,0,0,0,0
TRA-TGC6-1_3,0,0,0,0,0,0
TRA-TGC6-1_4,0,0,0,0,0,0
TRA-TGC6-1_5,0,0,0,0,0,0
TRA-TGC6-1_6,0,0,0,0,0,0
TRA-TGC6-1_7,0,0,0,0,0,0
TRA-TGC7-1,0,0,0,0,0,0
TRA-TGC7-1_1,0,0,0,0,0,0
TRA-TGC7-1_2,0,0,0,0,0,0
TRA-TGC7-1_3,0,0,0,0,0,0
TRA-TGC7-1_4,0,0,0,0,0,0
TRA-TGC7-1_5,0,0,0,0,0,0
TRA-TGC7-1_6,0,0,0,0,0,0
TRA-TGC7-1_7,0,0,0,0,0,0
TRA2A,282,121,454,280,453,296
TRA2B,429,93,378,461,346,453
TRABD,147,177,241,156,182,187
TRABD-AS1,14,29,36,19,16,15
TRABD2A,52,11,60,57,51,26
TRABD2B,9,4,5,5,2,39
TRAC,22,3,16,23,12,37
TRADD,50,53,61,66,54,32
TRAF1,81,34,64,78,44,57
TRAF2,170,80,257,145,223,162
TRAF3,673,183,491,605,408,475
TRAF3IP1,221,126,125,196,138,146
TRAF3IP2,92,50,85,77,84,78
TRAF3IP2-AS1,193,79,225,152,160,204
TRAF3IP3,7,5,4,7,4,7
TRAF4,186,179,259,224,184,145
TRAF5,85,15,44,100,55,50
TRAF6,232,68,189,192,180,228
TRAF7,390,138,326,339,249,385
TRAFD1,268,75,229,264,141,199
TRAIP,18,5,15,17,4,11
TRAJ1,0,0,0,0,0,0
TRAJ10,0,0,0,0,0,0
TRAJ11,0,0,0,0,0,0
TRAJ12,0,0,0,0,0,0
TRAJ13,0,0,0,0,0,0
TRAJ14,0,0,0,0,0,0
TRAJ15,0,0,0,0,0,0
TRAJ16,0,0,0,0,0,0
TRAJ17,0,0,0,0,0,0
TRAJ18,0,0,0,0,0,0
TRAJ19,0,0,0,0,0,0
TRAJ2,0,0,0,0,0,0
TRAJ20,0,0,0,0,0,0
TRAJ21,0,0,0,0,0,0
TRAJ22,0,0,0,0,0,0
TRAJ23,0,0,0,0,0,2
TRAJ24,0,0,0,0,0,0
TRAJ25,0,0,0,0,0,0
TRAJ26,0,0,0,0,0,0
TRAJ27,0,0,0,0,0,0
TRAJ28,0,0,0,0,0,0
TRAJ29,0,0,0,0,0,0
TRAJ3,0,0,0,0,0,0
TRAJ30,0,0,0,0,0,0
TRAJ31,0,0,0,0,0,0
TRAJ32,0,0,0,0,0,0
TRAJ33,0,0,0,0,0,0
TRAJ34,0,0,0,0,0,0
TRAJ35,0,0,0,0,0,0
TRAJ36,0,0,0,0,0,0
TRAJ37,0,0,0,0,0,0
TRAJ38,0,0,0,0,0,0
TRAJ39,0,0,0,0,0,1
TRAJ4,0,0,0,0,0,0
TRAJ40,0,0,0,0,0,0
TRAJ41,0,0,0,0,0,0
TRAJ42,0,0,0,0,0,0
TRAJ43,0,0,0,0,0,0
TRAJ44,0,0,0,0,0,0
TRAJ45,0,0,0,0,0,0
TRAJ46,0,0,0,0,0,0
TRAJ47,0,0,0,0,0,0
TRAJ48,0,0,0,0,0,0
TRAJ49,0,0,0,0,0,0
TRAJ5,0,0,0,0,0,0
TRAJ50,0,0,0,0,0,0
TRAJ51,0,0,0,0,0,0
TRAJ52,0,0,0,0,0,0
TRAJ53,0,0,0,0,0,0
TRAJ54,0,0,0,0,0,0
TRAJ55,0,0,0,0,0,0
TRAJ56,0,0,0,0,0,0
TRAJ57,0,0,0,0,0,0
TRAJ58,0,0,0,0,0,0
TRAJ59,0,0,0,0,0,0
TRAJ6,0,0,0,0,0,0
TRAJ60,0,0,0,0,0,0
TRAJ61,0,0,0,0,0,0
TRAJ7,0,0,0,0,0,0
TRAJ8,0,0,0,0,0,0
TRAJ9,0,0,0,0,0,0
TRAK1,1012,157,614,1000,535,1010
TRAK2,721,618,689,648,503,751
TRAM1,221,61,199,261,199,261
TRAM1L1,80,5,23,69,18,45
TRAM2,94,47,100,80,92,87
TRAM2-AS1,54,21,26,53,21,33
TRANK1,428,69,312,394,237,843
TRAP1,414,72,278,405,235,317
TRAPPC1,371,217,403,374,357,259
TRAPPC10,373,31,175,311,105,314
TRAPPC11,304,31,112,244,118,260
TRAPPC12,129,6,63,105,55,90
TRAPPC12-AS1,0,0,0,0,0,0
TRAPPC12-AS1_1,0,0,0,0,0,0
TRAPPC12_1,0,0,0,0,0,0
TRAPPC13,149,14,103,160,85,154
TRAPPC14,252,101,217,253,163,231
TRAPPC2,86,50,106,85,146,114
TRAPPC2B,23,3,18,20,22,22
TRAPPC2L,380,240,286,383,204,252
TRAPPC3,342,175,387,326,348,247
TRAPPC3L,0,0,1,0,1,0
TRAPPC4,0,0,0,0,0,0
TRAPPC4_1,0,0,0,0,0,0
TRAPPC5,318,305,424,342,357,327
TRAPPC6A,105,74,63,84,52,63
TRAPPC6B,429,82,289,524,308,461
TRAPPC8,314,40,218,271,208,363
TRAPPC9,696,202,410,655,297,577
TRARG1,0,0,1,0,2,0
TRAT1,0,0,0,0,0,0
TRAV1-1,0,0,0,0,0,0
TRAV1-2,0,0,0,0,0,0
TRAV10,0,0,0,0,0,0
TRAV11,0,0,0,0,0,0
TRAV12-1,0,0,0,0,0,0
TRAV12-2,0,0,0,0,0,0
TRAV12-3,0,0,0,0,0,0
TRAV13-1,0,0,0,0,0,0
TRAV13-2,0,0,0,1,0,0
TRAV14DV4,0,0,0,0,0,0
TRAV15,0,0,0,0,0,0
TRAV16,0,0,0,0,0,0
TRAV17,0,0,0,0,0,0
TRAV18,0,0,0,0,0,0
TRAV19,0,0,0,0,0,0
TRAV2,0,0,0,0,0,0
TRAV20,0,0,0,0,0,0
TRAV21,0,0,0,0,0,0
TRAV22,0,0,0,0,0,0
TRAV23DV6,0,0,0,0,0,0
TRAV24,0,0,0,0,0,0
TRAV25,0,0,0,0,0,0
TRAV26-1,0,0,0,0,0,0
TRAV26-2,0,0,0,0,0,0
TRAV27,0,0,0,0,0,0
TRAV28,0,0,0,0,0,0
TRAV29DV5,0,0,0,0,0,0
TRAV3,0,0,0,0,0,0
TRAV30,0,0,0,0,0,0
TRAV31,0,0,0,0,0,0
TRAV32,0,0,0,0,0,0
TRAV33,0,0,0,0,0,0
TRAV34,0,0,0,0,0,0
TRAV35,0,0,0,0,0,0
TRAV36DV7,0,0,0,0,0,0
TRAV37,0,0,0,0,0,0
TRAV38-1,0,0,0,0,0,0
TRAV38-2DV8,0,0,0,0,1,0
TRAV39,1,0,1,0,0,1
TRAV4,0,0,0,0,0,0
TRAV40,0,0,0,0,0,0
TRAV41,0,0,1,0,1,0
TRAV5,0,0,0,0,0,0
TRAV6,0,0,0,0,0,0
TRAV7,0,0,0,0,0,0
TRAV8-1,0,0,0,0,0,0
TRAV8-2,0,0,0,0,0,0
TRAV8-3,1,0,0,0,0,0
TRAV8-4,0,0,0,0,0,0
TRAV8-5,1,0,0,0,0,0
TRAV8-6,0,0,0,0,0,0
TRAV8-7,0,0,0,0,0,0
TRAV9-1,0,0,0,0,0,0
TRAV9-2,0,0,0,0,0,0
TRBC1,0,0,0,0,0,0
TRBC1_1,0,0,0,0,0,0
TRBC2,0,0,0,0,0,0
TRBC2_1,7,0,2,0,0,1
TRBD1,0,0,0,0,0,0
TRBD1_1,0,0,0,0,0,0
TRBD2,0,0,0,0,0,0
TRBD2_1,0,0,0,0,0,0
TRBJ1-1,0,0,0,0,0,0
TRBJ1-1_1,0,0,0,0,0,0
TRBJ1-2,0,0,0,0,0,0
TRBJ1-2_1,0,0,0,0,0,0
TRBJ1-3,0,0,0,0,0,0
TRBJ1-3_1,0,0,0,0,0,0
TRBJ1-4,0,0,0,0,0,0
TRBJ1-4_1,0,0,0,0,0,0
TRBJ1-5,0,0,0,0,0,0
TRBJ1-5_1,0,0,0,0,0,0
TRBJ1-6,0,0,0,0,0,0
TRBJ1-6_1,0,0,0,0,0,0
TRBJ2-1,0,0,0,0,0,0
TRBJ2-1_1,0,0,0,0,0,0
TRBJ2-2,0,0,0,0,0,0
TRBJ2-2P,0,0,0,0,0,0
TRBJ2-2P_1,0,0,0,0,0,0
TRBJ2-2_1,0,0,0,0,0,0
TRBJ2-3,0,0,0,0,0,0
TRBJ2-3_1,0,0,0,0,0,0
TRBJ2-4,0,0,0,0,0,0
TRBJ2-4_1,0,0,0,0,0,0
TRBJ2-5,0,0,0,0,0,0
TRBJ2-5_1,0,0,0,0,0,0
TRBJ2-6,0,0,0,0,0,0
TRBJ2-6_1,0,0,0,0,0,0
TRBJ2-7,0,0,0,0,0,0
TRBJ2-7_1,0,0,0,0,0,0
TRBV1,0,0,0,0,0,0
TRBV10-1,0,0,0,0,0,0
TRBV10-1_1,0,0,0,0,0,0
TRBV10-2,0,0,0,0,0,0
TRBV10-2_1,0,0,0,0,0,0
TRBV10-3,0,0,0,0,0,0
TRBV10-3_1,0,0,0,0,0,0
TRBV11-1,0,0,0,0,0,0
TRBV11-1_1,0,0,0,0,0,0
TRBV11-2,0,0,0,0,0,0
TRBV11-2_1,0,0,0,0,0,0
TRBV11-3,0,0,0,0,0,0
TRBV11-3_1,0,0,0,0,0,0
TRBV12-1,0,0,0,0,0,0
TRBV12-1_1,0,0,0,0,0,0
TRBV12-2,0,0,0,0,0,0
TRBV12-2_1,0,0,0,0,0,0
TRBV12-3,0,0,0,0,0,0
TRBV12-3_1,0,0,0,0,0,0
TRBV12-4,0,0,0,0,0,0
TRBV12-4_1,0,0,0,0,0,0
TRBV12-5,0,0,0,0,0,0
TRBV12-5_1,0,0,0,0,0,0
TRBV13,0,0,0,0,0,0
TRBV13_1,0,0,0,0,0,0
TRBV14,0,0,0,0,0,0
TRBV14_1,0,0,0,0,0,0
TRBV15,0,0,0,0,0,0
TRBV15_1,0,0,0,0,0,0
TRBV16,0,0,0,0,0,0
TRBV16_1,0,0,0,0,0,0
TRBV17,0,0,0,0,0,0
TRBV17_1,0,0,0,0,0,0
TRBV18,0,0,0,0,0,0
TRBV18_1,0,0,0,0,0,0
TRBV19,0,0,0,0,0,0
TRBV19_1,0,0,0,0,0,0
TRBV1_1,0,0,0,0,0,0
TRBV2,0,0,0,0,0,0
TRBV20-1,0,0,0,0,0,0
TRBV20-1_1,0,0,0,0,0,0
TRBV20OR9-2,1,0,0,1,3,1
TRBV21-1,0,0,0,0,0,0
TRBV21-1_1,0,0,0,1,0,0
TRBV21OR9-2,0,0,0,0,0,0
TRBV22-1,0,0,0,0,0,0
TRBV22-1_1,0,0,0,0,0,0
TRBV22OR9-2,0,0,0,0,0,0
TRBV23-1,0,0,0,0,0,0
TRBV23-1_1,0,0,0,0,0,0
TRBV23OR9-2,0,0,0,0,0,0
TRBV24-1,0,0,0,0,0,0
TRBV24-1_1,0,0,0,0,0,0
TRBV24OR9-2,0,0,0,0,0,0
TRBV25-1,0,0,0,0,0,0
TRBV25-1_1,0,0,0,0,0,0
TRBV25OR9-2,0,0,0,0,0,0
TRBV26,0,0,0,0,0,0
TRBV26OR9-2,2,0,0,1,2,3
TRBV26_1,0,0,0,0,0,0
TRBV27,0,0,0,0,0,0
TRBV27_1,0,0,0,0,0,0
TRBV28,0,0,0,0,0,0
TRBV28_1,0,0,0,0,0,0
TRBV29-1,0,0,0,0,0,0
TRBV29-1_1,0,0,0,0,0,0
TRBV29OR9-2,1,0,1,0,0,0
TRBV2_1,0,0,0,0,0,0
TRBV3-1,0,0,0,0,0,0
TRBV3-1_1,0,0,0,0,0,0
TRBV3-2,0,0,0,0,0,0
TRBV30,0,0,0,0,0,0
TRBV30_1,0,0,0,0,0,0
TRBV4-1,0,0,0,0,0,0
TRBV4-1_1,0,0,0,0,0,0
TRBV4-2,0,0,0,0,0,0
TRBV4-2_1,0,0,0,0,0,0
TRBV4-3,0,0,0,0,0,0
TRBV5-1,0,0,0,0,0,0
TRBV5-1_1,0,0,0,0,0,0
TRBV5-2,0,0,0,0,0,0
TRBV5-2_1,0,0,0,0,0,0
TRBV5-3,0,0,0,0,0,0
TRBV5-3_1,0,0,0,0,0,0
TRBV5-4,0,0,0,0,0,0
TRBV5-4_1,0,0,0,0,0,0
TRBV5-5,0,0,0,0,0,0
TRBV5-5_1,0,0,0,0,0,0
TRBV5-6,0,0,0,0,0,0
TRBV5-6_1,0,0,0,0,0,0
TRBV5-7,0,0,0,0,0,0
TRBV5-7_1,0,0,0,0,0,0
TRBV5-8,0,0,0,0,0,0
TRBV6-1,0,0,0,0,0,0
TRBV6-1_1,0,0,0,0,0,0
TRBV6-2,0,0,0,0,0,0
TRBV6-3,0,0,0,0,0,0
TRBV6-3_1,0,0,0,0,0,0
TRBV6-4,0,0,0,0,0,0
TRBV6-4_1,0,0,0,0,0,0
TRBV6-5,0,0,0,0,0,0
TRBV6-5_1,0,0,0,0,0,0
TRBV6-6,0,0,0,0,0,0
TRBV6-6_1,0,0,0,0,0,0
TRBV6-7,0,0,0,0,0,0
TRBV6-7_1,0,0,0,0,0,0
TRBV6-8,0,0,0,0,0,0
TRBV6-8_1,0,0,0,0,0,0
TRBV6-9,0,0,0,0,0,0
TRBV7-1,0,0,0,0,0,0
TRBV7-1_1,0,0,0,0,0,0
TRBV7-2,0,0,0,0,0,0
TRBV7-2_1,0,0,0,0,0,0
TRBV7-3,0,0,0,0,0,0
TRBV7-3_1,0,0,0,0,0,0
TRBV7-4,0,0,0,0,0,0
TRBV7-4_1,0,0,0,0,0,0
TRBV7-5,0,0,0,0,0,0
TRBV7-5_1,0,0,0,0,0,0
TRBV7-6,0,0,0,0,0,0
TRBV7-6_1,0,0,0,0,0,0
TRBV7-7,0,0,0,0,0,0
TRBV7-7_1,0,0,0,0,0,0
TRBV7-8,0,0,0,0,0,0
TRBV7-9,0,0,0,0,0,0
TRBV7-9_1,0,0,0,0,0,0
TRBV8-1,0,0,0,0,0,0
TRBV8-1_1,0,0,0,0,0,0
TRBV8-2,0,0,0,0,0,0
TRBV8-2_1,0,0,0,0,0,0
TRBV9,0,0,0,0,0,0
TRBV9_1,0,0,0,0,0,0
TRBVA,0,0,0,0,0,0
TRBVAOR9-2,0,0,0,0,0,2
TRBVA_1,0,0,0,0,0,0
TRBVB,0,0,0,0,0,0
TRBVB_1,0,0,0,0,0,0
TRC-GCA1-1,0,0,0,0,0,0
TRC-GCA10-1,0,0,0,0,0,0
TRC-GCA11-1,0,0,0,0,0,0
TRC-GCA12-1,0,0,0,0,0,0
TRC-GCA13-1,0,0,0,0,0,0
TRC-GCA14-1,0,0,0,0,0,0
TRC-GCA15-1,0,0,0,0,0,1
TRC-GCA16-1,0,0,1,0,0,0
TRC-GCA17-1,0,0,0,0,0,0
TRC-GCA18-1,0,0,0,0,0,0
TRC-GCA19-1,0,0,0,0,0,0
TRC-GCA2-1,0,0,0,0,0,0
TRC-GCA2-2,0,0,0,0,0,0
TRC-GCA2-3,0,0,0,0,0,0
TRC-GCA2-4,0,0,0,0,0,0
TRC-GCA20-1,0,0,0,0,0,0
TRC-GCA21-1,0,0,0,0,0,0
TRC-GCA22-1,0,0,0,0,0,0
TRC-GCA23-1,0,0,0,0,0,0
TRC-GCA3-1,0,0,0,0,0,0
TRC-GCA4-1,0,0,0,1,0,0
TRC-GCA5-1,0,0,0,0,0,0
TRC-GCA6-1,0,0,0,0,0,0
TRC-GCA7-1,0,0,0,0,0,0
TRC-GCA8-1,0,0,0,0,0,0
TRC-GCA9-1,0,0,0,0,0,0
TRC-GCA9-2,0,0,0,0,0,0
TRC-GCA9-3,0,0,0,0,0,0
TRC-GCA9-4,0,0,0,0,0,0
TRD-AS1,1,0,1,1,1,2
TRD-GTC1-1,0,1,0,0,0,0
TRD-GTC2-1,0,0,0,0,0,0
TRD-GTC2-10,0,2,0,0,0,1
TRD-GTC2-11,0,0,0,0,0,0
TRD-GTC2-2,0,0,0,0,0,0
TRD-GTC2-3,0,0,0,0,0,0
TRD-GTC2-4,0,0,0,0,0,0
TRD-GTC2-5,0,0,0,0,0,0
TRD-GTC2-6,0,0,0,0,0,0
TRD-GTC2-7,0,0,0,0,0,0
TRD-GTC2-8,0,0,0,0,0,0
TRD-GTC2-9,0,0,0,0,0,0
TRD-GTC3-1,0,0,0,0,0,0
TRDC,7,1,6,7,5,11
TRDD1,0,0,0,0,0,0
TRDD2,0,0,0,0,0,0
TRDD3,0,0,0,0,0,0
TRDJ1,0,0,1,0,0,0
TRDJ2,0,0,0,1,0,0
TRDJ3,0,0,0,0,0,0
TRDJ4,0,0,0,1,0,0
TRDMT1,37,26,22,43,27,86
TRDN,6,6,4,1,7,9
TRDN-AS1,0,0,0,0,0,0
TRDV1,0,0,0,0,0,0
TRDV2,0,0,0,0,0,0
TRDV3,0,0,0,0,0,1
TRE-CTC1-1,0,0,0,0,0,0
TRE-CTC1-2,0,0,0,0,0,0
TRE-CTC1-3,0,0,0,0,0,0
TRE-CTC1-4,0,0,0,0,0,0
TRE-CTC1-5,0,0,0,0,0,0
TRE-CTC1-6,0,0,0,0,0,0
TRE-CTC1-6_1,0,0,0,0,0,0
TRE-CTC1-6_2,0,0,0,0,0,0
TRE-CTC1-6_3,0,0,0,0,0,0
TRE-CTC1-6_4,0,0,0,0,0,0
TRE-CTC1-6_5,0,0,0,0,0,0
TRE-CTC1-6_6,0,0,0,0,0,0
TRE-CTC1-7,0,0,0,0,0,0
TRE-CTC2-1,0,0,0,0,0,0
TRE-TTC1-1,0,0,0,0,0,0
TRE-TTC1-2,0,0,0,0,0,0
TRE-TTC2-1,0,0,0,0,0,0
TRE-TTC2-2,0,0,0,0,0,0
TRE-TTC3-1,0,0,0,0,0,0
TRE-TTC3-1_1,0,0,0,0,0,0
TRE-TTC4-1,0,0,0,0,0,0
TRE-TTC4-1_1,0,0,0,0,0,0
TRE-TTC4-2,0,0,0,0,0,0
TREH,17,4,5,7,1,4
TREM1,2,0,4,8,1,3
TREM2,62,12,71,78,63,40
TREML1,1,5,2,4,4,1
TREML2,1,1,0,0,1,2
TREML3P,0,0,0,0,0,0
TREML4,0,0,1,0,0,0
TREML5P,0,0,0,0,0,0
TRERF1,187,29,114,162,104,184
TRERNA1,0,0,0,0,0,0
TREX1,0,0,0,0,0,0
TREX2,5,6,4,2,3,2
TRF-GAA1-1,0,0,0,0,0,0
TRF-GAA1-1_1,0,0,0,0,0,0
TRF-GAA1-1_2,0,0,0,0,0,0
